Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2010-04-16,0.79069072,0,0.86916697,0,0.891667008,0.828499973,0.891667008,0,4452000
2010-04-19,0.764005065,0,0.839833021,0,0.865499973,0.791832983,0.839999974,0,5712000
2010-04-20,0.801000476,0,0.880500019,0,0.886667013,0.858332992,0.864332974,0,2922000
2010-04-21,0.775983214,0,0.852999985,0,0.906166971,0.81400001,0.886667013,0,5772000
2010-04-22,0.81980139,0,0.901166975,0,0.903999984,0.797333002,0.836332977,0,6594000
2010-04-23,0.823440135,0,0.905166984,0,0.916000009,0.868667006,0.916000009,0,3600000
2010-04-26,0.83071804,0,0.913167,0,0.938000023,0.906832993,0.913332999,0,3846000
2010-04-27,0.744750142,0,0.818666995,0,0.906499982,0.815999985,0.875,0,5112000
2010-04-28,0.759608567,0,0.834999979,0,0.87916702,0.793500006,0.83533299,0,6864000
2010-04-29,0.785687268,0,0.863667011,0,0.866666973,0.825500011,0.83533299,0,5838000
2010-04-30,0.679705977,0,0.747166991,0,0.841666996,0.745333016,0.841666996,0,10104000
2010-05-03,0.729740024,0,0.802166998,0,0.81400001,0.757667005,0.757667005,0,4926000
2010-05-04,0.633158684,0,0.69599998,0,0.78549999,0.661333025,0.78549999,0,19164000
2010-05-05,0.612841964,0,0.673667014,0,0.705833018,0.641499996,0.685000002,0,7920000
2010-05-06,0.56068486,0,0.616333008,0,0.695667028,0.416667014,0.666666985,0,17448000
2010-05-07,0.526570559,0,0.578832984,0,0.618166983,0.51433301,0.600000024,0,12372000
2010-05-10,0.618603468,0,0.680000007,0,0.682667017,0.646833003,0.680000007,0,7206000
2010-05-11,0.606777191,0,0.666999996,0,0.702499986,0.635500014,0.643666983,0,27720000
2010-05-12,0.656053543,0,0.721167028,0,0.724667013,0.677999973,0.677999973,0,42330000
2010-05-13,0.604654908,0,0.66466701,0,0.730832994,0.655499995,0.70183301,0,28992000
2010-05-14,0.549465358,0,0.603999972,0,0.648999989,0.567667007,0.648999989,0,15846000
2010-05-17,0.572207987,0,0.629000008,0,0.634832978,0.569999993,0.591166973,0,19140000
2010-05-18,0.525510013,0,0.577666998,0,0.655332983,0.569167018,0.644500017,0,16128000
2010-05-19,0.533848345,0,0.586833,0,0.604166985,0.54666698,0.574832976,0,21306000
2010-05-20,0.490334034,0,0.538999975,0,0.576166987,0.504333019,0.541666985,0,10638000
2010-05-21,0.522325873,0,0.574167013,0,0.598999977,0.503832996,0.516667008,0,11220000
2010-05-24,0.49154669,0,0.540332973,0,0.584833026,0.540332973,0.562833011,0,10944000
2010-05-25,0.502615213,0,0.55250001,0,0.552667022,0.474999994,0.494332999,0,10818000
2010-05-26,0.500038087,0,0.549667001,0,0.603667021,0.546500027,0.580332994,0,14250000
2010-05-27,0.57615006,0,0.633333027,0,0.634167016,0.583999991,0.592333019,0,10578000
2010-05-28,0.548403621,0,0.602832973,0,0.640667021,0.577166975,0.640667021,0,9288000
2010-06-01,0.511105478,0,0.561833024,0,0.621167004,0.561833024,0.598999977,0,4530000
2010-06-02,0.565688252,0,0.621833026,0,0.622500002,0.564167023,0.581833005,0,11094000
2010-06-03,0.587370217,0,0.645667017,0,0.652999997,0.61500001,0.633000016,0,9102000
2010-06-04,0.510954618,0,0.561667025,0,0.630500019,0.55250001,0.629000008,0,13650000
2010-06-07,0.453945726,0,0.499000013,0,0.578000009,0.495000005,0.569832981,0,18312000
2010-06-08,0.448942244,0,0.493499994,0,0.50416702,0.456833005,0.501833022,0,12504000
2010-06-09,0.439997017,0,0.483666986,0,0.538500011,0.477499992,0.507000029,0,8634000
2010-06-10,0.488362759,0,0.536832988,0,0.538667023,0.50150001,0.509333014,0,9504000
2010-06-11,0.509286225,0,0.55983299,0,0.562166989,0.513333023,0.518000007,0,6510000
2010-06-14,0.51898998,0,0.570500016,0,0.602500021,0.569167018,0.586833,0,6924000
2010-06-15,0.605412483,0,0.665499985,0,0.669667006,0.583333015,0.583333015,0,14508000
2010-06-16,0.613751829,0,0.674667001,0,0.689666986,0.634000003,0.651332974,0,14226000
2010-06-17,0.60980916,0,0.670333028,0,0.689499974,0.63616699,0.688000023,0,8724000
2010-06-18,0.605715454,0,0.665832996,0,0.682500005,0.656666994,0.673500001,0,4656000
2010-06-21,0.589644611,0,0.648167014,0,0.713167012,0.635999978,0.695667028,0,9054000
2010-06-22,0.558562458,0,0.614000022,0,0.676999986,0.608332992,0.651332974,0,9888000
2010-06-23,0.563413918,0,0.619333029,0,0.642499983,0.586499989,0.620000005,0,8076000
2010-06-24,0.514289498,0,0.565333009,0,0.61066699,0.557833016,0.608500004,0,11754000
2010-06-25,0.515958071,0,0.567166984,0,0.573499978,0.536666989,0.571833014,0,8718000
2010-06-28,0.522022009,0,0.573832989,0,0.592333019,0.552833021,0.561500013,0,4248000
2010-06-29,0.450913608,0,0.495667011,0,0.544667006,0.485832989,0.544667006,0,23970000
2010-06-30,0.429080516,0,0.471666992,0,0.514666975,0.467667013,0.49849999,0,10842000
2010-07-01,0.430748045,0,0.473500013,0,0.486333013,0.434500009,0.474999994,0,10716000
2010-07-02,0.425441802,0,0.467667013,0,0.4815,0.444332987,0.4745,0,7032000
2010-07-06,0.424682945,0,0.466832995,0,0.504999995,0.454833001,0.495667011,0,24060000
2010-07-07,0.49139595,0,0.540166974,0,0.541000009,0.467000008,0.467000008,0,13650000
2010-07-08,0.487756878,0,0.536167026,0,0.560167015,0.510667026,0.560167015,0,14706000
2010-07-09,0.504586697,0,0.554666996,0,0.556333005,0.527167022,0.538500011,0,7512000
2010-07-12,0.523841441,0,0.575833023,0,0.582167029,0.550999999,0.557332993,0,8718000
2010-07-13,0.55750072,0,0.612833023,0,0.618667006,0.586332977,0.596666992,0,11688000
2010-07-14,0.552346528,0,0.607167006,0,0.646667004,0.59533298,0.639999986,0,16902000
2010-07-15,0.545219839,0,0.599332988,0,0.605666995,0.568000019,0.598999977,0,11166000
2010-07-16,0.493366182,0,0.542333007,0,0.592333019,0.54133302,0.588333011,0,7878000
2010-07-19,0.530664325,0,0.583333015,0,0.585500002,0.547167003,0.559499979,0,7908000
2010-07-20,0.532180667,0,0.584999979,0,0.585166991,0.519667029,0.539499998,0,14142000
2010-07-21,0.499886006,0,0.549499989,0,0.596167028,0.545666993,0.596167028,0,10890000
2010-07-22,0.545674443,0,0.599833012,0,0.611666977,0.55833298,0.55833298,0,10308000
2010-07-23,0.556136012,0,0.611333013,0,0.615499973,0.579832971,0.595000029,0,7092000
2010-07-26,0.57615006,0,0.633333027,0,0.636833012,0.593167007,0.611666977,0,8622000
2010-07-27,0.564323664,0,0.620333016,0,0.647167027,0.612333,0.647167027,0,10470000
2010-07-28,0.535061896,0,0.588167012,0,0.62650001,0.57833302,0.612500012,0,17106000
2010-07-29,0.502615213,0,0.55250001,0,0.596000016,0.530166984,0.594833016,0,24666000
2010-07-30,0.486847192,0,0.535166979,0,0.545666993,0.507667005,0.53966701,0,13908000
2010-08-02,0.512622118,0,0.563499987,0,0.571667016,0.542167008,0.562166989,0,19812000
2010-08-03,0.497157037,0,0.546500027,0,0.564832985,0.532333016,0.563666999,0,11742000
2010-08-04,0.511712432,0,0.5625,0,0.564167023,0.532333016,0.548332989,0,8508000
2010-08-05,0.499431252,0,0.549000025,0,0.566999972,0.543332994,0.559333026,0,7224000
2010-08-06,0.500038087,0,0.549667001,0,0.56099999,0.529166996,0.538833022,0,7914000
2010-08-09,0.508225381,0,0.558667004,0,0.56666702,0.540000021,0.553667009,0,7584000
2010-08-10,0.469258934,0,0.51583302,0,0.541666985,0.500832975,0.541666985,0,18732000
2010-08-11,0.412705809,0,0.453667015,0,0.483166993,0.440667003,0.482666999,0,30720000
2010-08-12,0.39617902,0,0.435499996,0,0.441500008,0.406666994,0.421499997,0,27768000
2010-08-13,0.38420099,0,0.422333002,0,0.449499995,0.421499997,0.437667012,0,9888000
2010-08-16,0.388143539,0,0.426667005,0,0.439832985,0.408333004,0.418332994,0,15528000
2010-08-17,0.403001875,0,0.442999989,0,0.458000004,0.433499992,0.443167001,0,14430000
2010-08-18,0.416495651,0,0.457832992,0,0.46450001,0.438167006,0.446999997,0,10218000
2010-08-19,0.395572245,0,0.43483299,0,0.459333003,0.428833008,0.452499986,0,11196000
2010-08-20,0.400120795,0,0.439832985,0,0.452832997,0.430667013,0.438832998,0,8682000
2010-08-23,0.386020362,0,0.424333006,0,0.454333007,0.423833013,0.452333003,0,15390000
2010-08-24,0.366461515,0,0.402833015,0,0.416667014,0.393166989,0.407332987,0,13998000
2010-08-25,0.377530009,0,0.414999992,0,0.420166999,0.382499993,0.397166997,0,19578000
2010-08-26,0.355999827,0,0.391333014,0,0.424667001,0.386999995,0.422333002,0,15816000
2010-08-27,0.377227038,0,0.41466701,0,0.419167012,0.371333003,0.403167009,0,22824000
2010-08-30,0.34993571,0,0.384667009,0,0.414166987,0.384000003,0.408666998,0,11874000
2010-08-31,0.327647865,0,0.360166997,0,0.389499992,0.354833007,0.381666988,0,17046000
